CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/19/2016,17:00,,,40.68195,-73.89652,"(40.68195, -73.89652)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3543521,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,9:50,,,40.839798,-73.873604,"(40.839798, -73.873604)",MORRIS PARK AVENUE              ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3542937,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,16:50,,,40.846947,-73.92842,"(40.846947, -73.92842)",WASHINGTON BRIDGE 181 ST        ,,,7,0,0,0,0,0,7,0,Following Too Closely,Following Too Closely,Driver Inattention/Distraction,Unspecified,,3543702,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
10/19/2016,21:45,,,40.700737,-73.99499,"(40.700737, -73.99499)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3543283,Bus,Sedan,,,
10/19/2016,21:50,BRONX,10462,40.83121,-73.850876,"(40.83121, -73.850876)",CASTLE HILL AVENUE              ,POWELL AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3548338,Sedan,Bike,,,
10/19/2016,17:00,MANHATTAN,10001,40.750828,-74.00189,"(40.750828, -74.00189)",10 AVENUE                       ,WEST 28 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3548135,Van,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,18:30,MANHATTAN,10022,40.760925,-73.96705,"(40.760925, -73.96705)",EAST 58 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3547349,Pick-up Truck,Sedan,,,
10/19/2016,19:45,STATEN ISLAND,10306,40.575813,-74.11979,"(40.575813, -74.11979)",RICHMOND ROAD                   ,NEW DORP LANE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3543993,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,21:00,,,40.71401,-74.00596,"(40.71401, -74.00596)",CHAMBERS STREET                 ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3547069,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,5:50,BRONX,10454,40.805183,-73.90602,"(40.805183, -73.90602)",,,400       WALNUT AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543010,Carry All,Van,,,
10/19/2016,13:00,BROOKLYN,11214,40.607258,-74.00265,"(40.607258, -74.00265)",18 AVENUE                       ,86 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3543049,Sedan,Sedan,,,
10/19/2016,13:01,MANHATTAN,10029,40.799984,-73.944855,"(40.799984, -73.944855)",EAST 116 STREET                 ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3545560,Sedan,Sedan,,,
10/19/2016,10:00,,,40.766396,-73.78092,"(40.766396, -73.78092)",CLEARVIEW EXPRESSWAY            ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3543324,Tractor Truck Diesel,Convertible,,,
10/19/2016,0:00,,,40.886654,-73.87833,"(40.886654, -73.87833)",JEROME AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543959,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,17:30,BROOKLYN,11207,40.67189,-73.895874,"(40.67189, -73.895874)",PENNSYLVANIA AVENUE             ,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3543518,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,15:20,BROOKLYN,11212,40.65473,-73.90692,"(40.65473, -73.90692)",ROCKAWAY AVENUE                 ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3611049,Sedan,Sedan,,,
10/19/2016,16:29,BROOKLYN,11231,40.67868,-73.99043,"(40.67868, -73.99043)",BOND STREET                     ,CARROLL STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3543291,Bus,,,,
10/19/2016,13:00,,,40.764473,-73.747086,"(40.764473, -73.747086)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3546388,Sedan,Van,,,
10/19/2016,10:14,QUEENS,11101,40.749897,-73.93782,"(40.749897, -73.93782)",QUEENS PLAZA NORTH              ,29 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543667,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,12:15,QUEENS,11106,40.754547,-73.930305,"(40.754547, -73.930305)",37 AVENUE                       ,32 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3543673,Station Wagon/Sport Utility Vehicle,,,,
10/19/2016,20:40,BROOKLYN,11229,40.596508,-73.95786,"(40.596508, -73.95786)",AVENUE V                        ,EAST 13 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3544208,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
10/19/2016,15:00,BRONX,10458,40.8617,-73.89139,"(40.8617, -73.89139)",EAST FORDHAM ROAD               ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543457,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,19:45,QUEENS,11361,40.772102,-73.77448,"(40.772102, -73.77448)",BELL BOULEVARD                  ,33 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3544036,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,17:31,MANHATTAN,10037,40.812744,-73.937645,"(40.812744, -73.937645)",WEST 135 STREET                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3543691,Van,Sedan,,,
10/19/2016,8:05,,,40.765728,-73.80704,"(40.765728, -73.80704)",158 STREET                      ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3543162,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,0:30,QUEENS,11372,40.749092,-73.88703,"(40.749092, -73.88703)",,,37-71     79 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542952,Sedan,Sedan,,,
10/19/2016,8:52,,,40.71823,-73.85398,"(40.71823, -73.85398)",68 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3543611,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,14:12,BROOKLYN,11236,40.636272,-73.89246,"(40.636272, -73.89246)",,,1890      ROCKAWAY PARKWAY              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543491,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,20:35,,,40.71699,-73.82402,"(40.71699, -73.82402)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543309,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,14:00,BROOKLYN,11225,40.657288,-73.96229,"(40.657288, -73.96229)",,,239       OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inexperience,Failure to Yield Right-of-Way,,,,3544039,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,21:40,BROOKLYN,11217,40.68629,-73.979095,"(40.68629, -73.979095)",FLATBUSH AVENUE                 ,SCHERMERHORN STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3543877,Sedan,,,,
10/19/2016,16:10,MANHATTAN,10009,40.72818,-73.98115,"(40.72818, -73.98115)",,,519       EAST 11 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3545349,Station Wagon/Sport Utility Vehicle,,,,
10/19/2016,17:43,MANHATTAN,10022,40.759,-73.97054,"(40.759, -73.97054)",LEXINGTON AVENUE                ,EAST 54 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543340,Van,Sedan,,,
10/19/2016,15:35,BROOKLYN,11208,40.678867,-73.87087,"(40.678867, -73.87087)",CRESCENT STREET                 ,HILL STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,3543529,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,17:00,BRONX,10458,40.878826,-73.8829,"(40.878826, -73.8829)",EAST MOSHOLU PARKWAY NORTH      ,KOSSUTH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543348,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,8:35,,,40.68843,-73.89132,"(40.68843, -73.89132)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Following Too Closely,,,,3552189,Bus,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,6:58,,,40.707893,-73.84889,"(40.707893, -73.84889)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3542870,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,9:10,MANHATTAN,10012,40.729267,-73.99601,"(40.729267, -73.99601)",,,40        WEST 4 STREET                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3545402,Taxi,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,21:15,,,40.700645,-73.98753,"(40.700645, -73.98753)",PROSPECT STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3544437,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,9:35,,,40.810276,-73.94738,"(40.810276, -73.94738)",WEST 127 STREET                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3546003,Box Truck,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,11:30,BROOKLYN,11213,40.670734,-73.93373,"(40.670734, -73.93373)",SAINT JOHNS PLACE               ,SCHENECTADY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3544689,Sedan,,,,
10/19/2016,22:30,MANHATTAN,10065,40.75991,-73.95882,"(40.75991, -73.95882)",EAST 61 STREET                  ,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543542,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,11:20,BROOKLYN,11201,40.696033,-73.98453,"(40.696033, -73.98453)",FLATBUSH AVENUE EXTENSION       ,TILLARY STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3543887,Sedan,Sedan,,,
10/19/2016,15:10,QUEENS,11434,40.69225,-73.76669,"(40.69225, -73.76669)",LINDEN BOULEVARD                ,180 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3543253,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,17:05,BROOKLYN,11229,40.610504,-73.95767,"(40.610504, -73.95767)",AVENUE P                        ,EAST 16 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3552423,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,12:07,,,40.77077,-73.91727,"(40.77077, -73.91727)",31 STREET                       ,HOYT AVENUE NORTH,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3543675,Sedan,Sedan,,,
10/19/2016,6:00,,,40.836758,-73.930725,"(40.836758, -73.930725)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542901,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,9:55,MANHATTAN,10075,40.77364,-73.95986,"(40.77364, -73.95986)",EAST 77 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543595,Taxi,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,13:40,BROOKLYN,11201,40.690468,-73.9879,"(40.690468, -73.9879)",SMITH STREET                    ,LIVINGSTON STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3543266,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,8:05,,,40.66901,-73.99678,"(40.66901, -73.99678)",GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3543241,Box Truck,Sedan,,,
10/19/2016,7:25,,,40.745068,-73.97258,"(40.745068, -73.97258)",1 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542988,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,10:05,BRONX,10466,40.88919,-73.83131,"(40.88919, -73.83131)",EAST 233 STREET                 ,DYRE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3547093,Sedan,Sedan,,,
10/19/2016,17:30,QUEENS,11418,40.697403,-73.83641,"(40.697403, -73.83641)",112 STREET                      ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543442,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,19:13,BRONX,10463,40.885098,-73.90066,"(40.885098, -73.90066)",WEST 238 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3544164,Sedan,Sedan,,,
10/19/2016,15:20,BROOKLYN,11228,40.606842,-74.0155,"(40.606842, -74.0155)",BAY 8 STREET                    ,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3544137,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
10/19/2016,14:33,BRONX,10455,40.813175,-73.89845,"(40.813175, -73.89845)",BRUCKNER BOULEVARD              ,LEGGETT AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3543279,Sedan,Sedan,,,
10/19/2016,16:30,,,40.825935,-73.85913,"(40.825935, -73.85913)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543341,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,0:00,,,40.769966,-73.78844,"(40.769966, -73.78844)",32 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543216,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,0:00,,,40.679913,-74.00226,"(40.679913, -74.00226)",BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3544476,Sedan,Pick-up Truck,,,
10/19/2016,20:16,MANHATTAN,10016,40.750843,-73.978615,"(40.750843, -73.978615)",EAST 40 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,3543349,Sedan,Sedan,,,
10/19/2016,11:55,,,,,,FOREST PARK DRIVE               ,MYRTLE AVENUE,,2,0,0,0,0,0,2,0,Unspecified,,,,,3543461,Station Wagon/Sport Utility Vehicle,,,,
10/19/2016,12:20,,,40.621056,-73.89706,"(40.621056, -73.89706)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543240,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,17:50,BROOKLYN,11213,40.679657,-73.93594,"(40.679657, -73.93594)",,,1615      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3544319,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,13:20,BROOKLYN,11234,40.62392,-73.9216,"(40.62392, -73.9216)",AVENUE L                        ,EAST 56 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3545946,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,17:20,,,40.575333,-74.16179,"(40.575333, -74.16179)",FOREST HILL ROAD                ,PLATINUM AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3543366,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,3:30,MANHATTAN,10019,40.769238,-73.992905,"(40.769238, -73.992905)",,,619       WEST 55 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3542689,Box Truck,,,,
10/19/2016,21:30,STATEN ISLAND,10304,40.631794,-74.07606,"(40.631794, -74.07606)",,,425       BAY STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3543636,Sedan,,,,
10/19/2016,2:10,,,40.832314,-73.93161,"(40.832314, -73.93161)",SEDGWICK AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542902,Ambulance,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,23:18,STATEN ISLAND,10310,40.629208,-74.1139,"(40.629208, -74.1139)",,,732       FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3543637,Sedan,Sedan,,,
10/19/2016,14:19,BRONX,10457,,,,east tremont avenue             ,third avenue,,0,0,0,0,0,0,0,0,Passing Too Closely,Unsafe Lane Changing,,,,3543496,Sedan,Sedan,,,
10/19/2016,11:40,BROOKLYN,11225,40.663483,-73.9627,"(40.663483, -73.9627)",,,450       FLATBUSH AVENUE               ,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Unspecified,,,,3543470,Bus,Sedan,,,
10/19/2016,10:30,,,40.704422,-73.99491,"(40.704422, -73.99491)",BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing Too Closely,,,,3543020,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,19:00,,,40.747124,-73.94239,"(40.747124, -73.94239)",JACKSON AVENUE                  ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3545579,hino,Sedan,,,
10/19/2016,20:50,,,,,,EAST GUN HILL ROAD              ,BRUNER AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3543731,Taxi,Sedan,,,
10/19/2016,6:20,QUEENS,11417,40.671932,-73.85165,"(40.671932, -73.85165)",NORTH CONDUIT AVENUE            ,84 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3543816,Station Wagon/Sport Utility Vehicle,,,,
10/19/2016,11:05,,,40.78884,-73.81381,"(40.78884, -73.81381)",14 AVENUE                       ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3542939,Station Wagon/Sport Utility Vehicle,Box Truck,,,
10/19/2016,22:00,BROOKLYN,11203,40.639553,-73.93299,"(40.639553, -73.93299)",EAST 46 STREET                  ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3547099,Sedan,,,,
10/19/2016,13:00,BRONX,10461,40.84893,-73.85445,"(40.84893, -73.85445)",,,1055      MORRIS PARK AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543207,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,16:12,QUEENS,11101,40.753998,-73.94244,"(40.753998, -73.94244)",21 STREET                       ,41 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543684,Bus,Box Truck,,,
10/19/2016,6:45,BROOKLYN,11236,40.648056,-73.89162,"(40.648056, -73.89162)",,,952       EAST 108 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543502,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,15:48,MANHATTAN,10037,40.810173,-73.937416,"(40.810173, -73.937416)",MADISON AVENUE                  ,EAST 132 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3545561,Convertible,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,9:46,QUEENS,11421,40.69366,-73.85217,"(40.69366, -73.85217)",JAMAICA AVENUE                  ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3542996,Sedan,Sedan,,,
10/19/2016,22:50,,,40.664474,-73.876945,"(40.664474, -73.876945)",LINDEN BOULEVARD                ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3543794,Sedan,Sedan,,,
10/19/2016,13:30,BRONX,10462,40.84032,-73.852974,"(40.84032, -73.852974)",,,1701      CASTLE HILL AVENUE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543680,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
10/19/2016,1:10,MANHATTAN,10036,40.757847,-73.991234,"(40.757847, -73.991234)",,,351       WEST 42 STREET                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3543600,Sedan,,,,
10/19/2016,8:00,MANHATTAN,10001,40.752617,-73.99451,"(40.752617, -73.99451)",,,330       WEST 34 STREET                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3543602,Sedan,,,,
10/19/2016,10:15,MANHATTAN,10022,40.754875,-73.96853,"(40.754875, -73.96853)",EAST 50 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,3543299,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,16:00,BROOKLYN,11209,40.622215,-74.02739,"(40.622215, -74.02739)",,,443       86 STREET                     ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3543397,Sedan,Bike,,,
10/19/2016,11:20,,,,,,1328 2nd avenue                 ,east 70,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542933,Sedan,Flat Bed,,,
10/19/2016,8:15,QUEENS,11692,40.596085,-73.7945,"(40.596085, -73.7945)",,,550       BEACH 65 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543866,Sedan,Bus,,,
10/19/2016,19:05,BROOKLYN,11221,40.695038,-73.91779,"(40.695038, -73.91779)",,,176       LINDEN STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543857,Sedan,Bike,,,
10/19/2016,18:15,,,40.679337,-73.94405,"(40.679337, -73.94405)",HERKIMER STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3546961,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,15:25,,,40.65723,-73.96025,"(40.65723, -73.96025)",FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3548569,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,17:10,BROOKLYN,11237,40.702797,-73.91365,"(40.702797, -73.91365)",SAINT NICHOLAS AVENUE           ,BLEECKER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3543697,Sedan,,,,
10/19/2016,14:00,,,40.68659,-74.00842,"(40.68659, -74.00842)",BROOKLYN BATTERY TUNNEL         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3544484,Sedan,Sedan,Sedan,,
10/19/2016,5:45,QUEENS,11429,40.711006,-73.729675,"(40.711006, -73.729675)",225 STREET                      ,103 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3543134,Sedan,Sedan,,,
10/19/2016,10:50,STATEN ISLAND,10305,40.57925,-74.07781,"(40.57925, -74.07781)",CAPODANNO BOULEVARD             ,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3543281,Sedan,Van,,,
10/19/2016,16:40,BROOKLYN,11203,40.642155,-73.928894,"(40.642155, -73.928894)",,,5044      AVENUE D                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543571,Sedan,Tow Truck / Wrecker,,,
10/19/2016,18:00,QUEENS,11362,40.75828,-73.740204,"(40.75828, -73.740204)",DOUGLASTON PARKWAY              ,THORNHILL AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3543228,Sedan,Sedan,,,
10/19/2016,9:30,QUEENS,11366,40.72892,-73.78207,"(40.72892, -73.78207)",UNION TURNPIKE                  ,187 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542989,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,10:30,BROOKLYN,11222,40.72766,-73.94295,"(40.72766, -73.94295)",MONITOR STREET                  ,NORMAN AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3543016,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,0:00,MANHATTAN,10039,40.82222,-73.94044,"(40.82222, -73.94044)",,,247       WEST 145 STREET               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3543535,Sedan,,,,
10/19/2016,16:20,,,40.728363,-73.88449,"(40.728363, -73.88449)",LONG ISLAND EXPRESSWAY          ,,,1,0,0,0,0,0,1,0,Fell Asleep,Unspecified,,,,3543326,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,15:15,QUEENS,11412,40.69612,-73.74619,"(40.69612, -73.74619)",FRANCIS LEWIS BOULEVARD         ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543451,Dump,Sedan,,,
10/19/2016,15:15,,,,,,WEST HOUSTON STREET             ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,,,,3543527,Sedan,Sedan,,,
10/19/2016,12:30,BROOKLYN,11229,40.605698,-73.95866,"(40.605698, -73.95866)",EAST 14 STREET                  ,AVENUE R,,1,0,1,0,0,0,0,0,Unspecified,,,,,3544209,,,,,
10/19/2016,20:52,,,40.696186,-73.97247,"(40.696186, -73.97247)",ADELPHI STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3543288,Sedan,Flat Bed,,,
